© 2000-2023 QIAGEN. All rights reserved.

Analysis Details for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Workspace	My Projects
Project	Aging_scRNA
Analysis	ZNF274vsEGFP - 2023-01-29 06:53 PM
Date	Sun Jan 29 15:53:30 PST 2023
Analysis ID	40216313

Analysis Settings
Cutoff before duplicate resolution	true
Resolve duplicate on	Expression logfoldchange
Color using	Expression logfoldchange
Cutoff for Expression logfoldchange	--
Cutoff for Expression pvalue	--
Reference set	Ingenuity Knowledge Base (Genes Only)
Relationship to include	Direct and Indirect
Includes Endogenous Chemicals	Yes
Optional Analyses	My Pathways My List
Filter Summary	
Consider only molecules and/or relationships where
(confidence = Experimentally Observed) AND
(mol. types = biologic drug OR canonical pathway OR chemical - endogenous mammalian OR chemical - endogenous non-mammalian OR chemical - kinase inhibitor OR chemical - other OR chemical - protease inhibitor OR chemical drug OR chemical reagent OR chemical toxicant OR complex OR cytokine OR disease OR enzyme OR function OR fusion gene/product OR G-protein coupled receptor OR group OR growth factor OR ion channel OR kinase OR ligand-dependent nuclear receptor OR mature microRNA OR microRNA OR other OR peptidase OR phosphatase OR transcription regulator OR translation regulator OR transmembrane receptor OR transporter)

Canonical Pathways for My Projects->Aging_scRNA->ZNF274vsEGFP - 2023-01-29 06:53 PM
Ingenuity Canonical Pathways	 -log(p-value)	zScore	Ratio	Molecules
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	FOS	-0.365	transcription regulator	Activated	2.003	 	-0.074	2.244	2.95E-05	APLP2,ATF7IP,EGR1,FOS,GJA1,JUNB,NPY,ODC1,PFN1,PSMA2,RPL9,RPLP0,RPS18,SMAD5,STMN1,TUBB,ZEB1	CTNNB1,ESR2,FOS,Histone h3,JUN,MAX,MLXIPL,MYC,NCOA1,NFkB (complex),RELA,RNA polymerase II,SP1,TP53	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	niacinamide	 	chemical - endogenous mammalian	 	-0.570	 	0.017	-0.613	3.02E-05	BAX,CDKN1A,GAPDH,H2AZ1,JUNB,MT-CO3,TOMM20	CAVIN1,CDKN2A,EP300,ERK1/2,ETS1,H2AX,HDAC1,JUN,MYC,NFKBIA,NFkB (complex),RELA,SIRT1,SP1,STAT3,STAT5A,TP63,niacinamide	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	tetraethylammonium	 	chemical drug	 	0.447	 	0.058	0.319	3.03E-05	CBX3,RANBP1,RPLP0,TBCB,TPI1	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	tacrolimus	 	chemical drug	 	-0.128	 	0.077	-0.315	3.16E-05	BAX,CALB2,EGR1,ENC1,ETV1,FOS,HELLS,JUNB,MARCKSL1,ODC1,TLE1	CSF2,ELK1,EP300,ERK,ERK1/2,ETS1,FOXO3,IFNG,JUN,NFKBIA,NFkB (complex),RELA,SP1,SRF,STAT,STAT3,TP53,tacrolimus	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	POLR2A	 	enzyme	 	 	 	 	 	3.34E-05	ACTB,CDKN1A,FOS,GAPDH,HNRNPH1,MYBL2	POLR2A,RNA polymerase II	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	NGF	 	growth factor	 	-0.753	 	-0.147	-0.306	3.38E-05	BAX,BBC3,BTG2,CDKN1A,EGR1,FOS,GADD45G,JUNB,NPY,STMN4,ZWINT	CREB1,Creb,ELK1,ELK4,EP300,ERK,HDAC1,IL6,JUN,L-glutamic acid,MAPK3,NCOA1,NFkB (complex),NGF,RB1,RELA,SRF,STAT,STAT3,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	BRD4	 	kinase	 	 	 	 	 	3.40E-05	BBC3,BTG2,CCND2,CDKN1A,FOS,IER5,METAP1D,RRM2B,TUBB	BRD4,CDK9,EP300,Histone h3,IL6,NCOA1,NFkB (complex),P-TEFb,PPP1R13L,RB1,RELA,RNA polymerase II,SP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	SAMMSON	 	other	 	1.342	 	0.230	0.827	3.42E-05	MT-ND1,NDUFA11,NDUFA6,NDUFB1,TOMM20	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	YY1	 	transcription regulator	 	-0.124	 	0.008	-0.140	3.46E-05	BTG2,CBX3,CDKN1A,EGR1,FOS,GADD45G,H4C3,HELLS,MCM7,PSRC1,WSB1,YWHAE	CDKN2A,CEBPB,E2F1,HDAC1,NFkB (complex),RB1,RBL1,SP1,TP53,YY1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	isobutylmethylxanthine	 	chemical toxicant	 	-1.709	 	-0.117	-1.402	3.60E-05	CDKN1A,DHFR,EGR1,ENC1,FOS,GAPDH,JUNB,NOTCH1,TUBB,UQCRQ	CREB1,CREM,Creb,ELK1,ELK4,EP300,HIF1A,Insulin,JUN,MAPK3,MYC,Mapk,NFkB (complex),Pka,RB1,RELA,RNA polymerase II,STAT,STAT3,isobutylmethylxanthine	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	VDR	 	transcription regulator	 	-0.632	 	-0.040	-0.505	3.75E-05	BAX,CCND2,CDKN1A,EGR1,GADD45G,H2AZ1,NASP,ODC1,PPP1CA,TXNIP,WSB1	CEBPB,CREB1,Ca2+,Creb,EP300,ESR2,FOS,IL2,JUN,NFKBIA,NFkB (complex),RB1,RELA,SP1,STAT3,STAT5A,VDR,YY1,calcitriol,quercetin	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	palmitic acid	 	chemical - endogenous mammalian	 	0.596	 	-0.078	0.849	3.91E-05	ATP5MF,BAX,BBC3,CDKN1A,FOS,GAPDH,IDH2,NPY,PSMC3,SMAD5,TXNIP,VIPR2	CDKN2A,CFLAR,Creb,D-glucose,ELK1,EP300,HIF1A,JUN,MAPK9,MAX,NFkB (complex),PDX1,RELA,SP1,STAT3,nitric oxide,palmitic acid	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	BANP	 	other	 	 	 	 	 	4.03E-05	BAX,BBC3,CDKN1A	BANP,CDKN2A,E2F1,EP300,HDAC1,HDAC2,Histone h3,MAX,MDM2,MDM4,NFkB (complex),RELA,RNA polymerase II,SP1,STAT3,TP63,TP73	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	IL-2R	 	complex	 	 	 	 	 	4.03E-05	CCND2,FOS,PHGDH	Creb,EPAS1,FOXO3,IL-2R,JUN,NFkB (complex),PI3K (complex)	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MTBP	 	other	 	 	 	 	 	4.03E-05	CCND2,CDKN1A,ODC1	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	SMARCD1	 	transcription regulator	 	 	 	 	 	4.03E-05	BAX,BTG2,CDKN1A	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	rotenone	 	chemical toxicant	 	0.728	 	-0.025	0.788	4.28E-05	BAX,FOS,GADD45G,GJA1,SCGN,TXNIP	AGT,CREB1,Creb,EP300,ERK1/2,ESR1,ETS1,FOS,FOXO3,IL1B,JUN,MAPK14,MYC,NFkB (complex),P38 MAPK,RELA,SP1,STAT3,TP63,VAV1,rotenone	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	glycine	 	chemical - endogenous mammalian	 	0.106	 	0.042	0.024	4.29E-05	CDKN1A,FOS,ODC1,PHGDH	CREB1,ELK1,EP300,ERK,ESR1,IL1B,JUN,L-glutamic acid,NFkB (complex),RB1,RELA,SP1,SRF,STAT,glycine,nitric oxide	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	EPHA2	 	kinase	 	-0.156	 	-0.048	-0.051	4.85E-05	BAX,EGR1,FOS,HRAS,JUNB	ELK1,EPHA2,ERK,ERK1/2,ETS1,FOXO3,HRAS,JUN,MYC,NFKBIA,NFkB (complex),REL,RELA,SHC1,SP1,SRF,STAT,STAT3,STAT5A,TP53,estrogen receptor	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	CDK4/6	 	group	 	0.816	 	0.051	0.691	5.03E-05	RPL13,RPL27A,TALDO1,TPI1,TUBA1B,TUBB	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Wy 40905	 	chemical reagent	 	-0.115	 	-0.051	0.009	5.03E-05	BTG2,CDKN1A,EGR1,FOS,JUNB,RASD1	Creb,ELK1,ELK4,ERK,ETS1,FOXM1,FOXO3,MAPK1,MAPK3,Mek,NFKBIA,NFkB (complex),REL,RELA,SHC1,SRF,STAT,STAT3,Wy 40905	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	sulindac sulfide	 	chemical drug	 	-0.098	 	0.023	-0.148	5.87E-05	CDKN1A,EGR1,GADD45G,RANBP1,RRM2B,YWHAE	CDKN2A,Creb,ELK1,ELK4,MAPK3,NFkB (complex),Raf,STAT3,sulindac sulfide	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MED15	 	transcription regulator	 	 	 	 	 	6.00E-05	BAX,BBC3,CDKN1A	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	NELFA	 	other	 	 	 	 	 	6.00E-05	CDKN1A,JUNB,MYBL2	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	atipamezole	 	chemical drug	 	 	 	 	 	6.00E-05	EGR1,FOS,JUNB	CREB1,Ca2+,FOS,JUN,NFkB (complex),STAT3,atipamezole	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	raltitrexed	 	chemical drug	 	 	 	 	 	6.00E-05	CDKN1A,DHFR,TMSB10/TMSB4X	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	curcumin	 	chemical drug	 	1.368	 	0.068	1.137	6.13E-05	BAX,BBC3,CCND2,CDKN1A,EGR1,FOS,HMGB1,JUNB,MARCKSL1,MIF,NOTCH1,POU3F2,TUBB3	CREB1,Creb,EP300,ESR1,FOXO3,HDAC1,IFNG,IL1B,JUN,NFkB (complex),P38 MAPK,RELA,SP1,STAT3,TNF,TP53,TP63,curcumin	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	oxaliplatin	 	chemical drug	 	1.295	 	-0.026	1.345	6.34E-05	BAX,BBC3,CDKN1A,HELLS,NOTCH1,TMSB10/TMSB4X	AKT1,ATM,Akt,BRCA1,CTNNB1,Creb,EP300,FOXO3,HES1,JUN,MDM2,MDM4,NFkB (complex),P38 MAPK,RELA,SP1,TP53,TP63,YAP1,oxaliplatin	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	prexasertib	 	chemical drug	 	0.447	 	-0.224	0.947	6.34E-05	BTG2,CDKN1A,EGR1,FOS,RRM2B,TXNIP	ELK1,ERK,JUN,NFkB (complex),RELA,SRF,STAT,TNF,TP53,TP63,prexasertib	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	BDNF	 	growth factor	 	-1.670	 	-0.101	-1.345	7.00E-05	CALB2,CCND2,CDKN1A,EGR1,FOS,GAD2,HSPA4L,MYO6,NPY,RPL13,TUBB3,TXNIP	BDNF,CEBPB,CREB1,Ca2+,Creb,ELK1,ELK4,EPAS1,FOS,FOXO3,JUN,MAPK3,NFkB (complex),NTRK2,PI3K (complex),PRL,RB1,RELA,STAT,STAT3,STAT5A	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	RRP1B	 	transcription regulator	 	 	 	 	 	7.17E-05	CDKN1A,DHFR,HAT1,RPL13,RPL13A,RPL27,RPS19	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	STAT3	 	transcription regulator	 	-1.315	 	-0.106	-0.920	7.33E-05	BEX1,CCND2,CDKN1A,EGR1,FOS,GADD45G,GJA1,HNRNPD,JUNB,MT-CO3,MT-CYB,MT-ND1,MT-ND3,NOTCH1,NPY,PGK1,POU2F1,VCAN,ZEB1	AR,BRCA1,CTNNB1,Creb,ELK1,EP300,ERK1/2,ESR2,ETS1,HIF1A,IL6,JUN,NCOA1,NFkB (complex),RB1,REL,RELA,SP1,SRC,STAT3,TP53,TP63,TP73	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	H2AX	 	transcription regulator	 	 	 	 	 	7.43E-05	ACTB,CLSPN,MYL6,RPL10A,RPL13	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	SIRT1	 	transcription regulator	 	-1.344	 	0.080	-1.580	8.17E-05	ACTB,BAX,BBC3,CCND2,CDKN1A,H2AZ1,IDH2,MYL6,NPY,RGS16,RPL10A,RPL13,SCGN,ZEB1	ATM,Akt,BRCA1,CDKN2A,CTNNB1,FOXM1,FOXO3,H2AX,JUN,MAX,MDM2,MDM4,MLXIPL,MYC,NFkB (complex),RELA,SIRT1,SKP2,SP1,TP53,YAP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	CCT5	 	other	 	 	 	 	 	8.24E-05	BBC3,CDKN1A	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	FBXO25	 	enzyme	 	 	 	 	 	8.24E-05	EGR1,FOS	ELK1,FBXO25,FOS,HDAC2,Hdac,SRF	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MAGEA2/MAGEA2B	 	other	 	 	 	 	 	8.24E-05	BAX,CDKN1A	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Npm	 	group	 	 	 	 	 	8.24E-05	CDKN1A,RPL3	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	SALL2	 	transcription regulator	 	 	 	 	 	8.24E-05	BAX,CDKN1A	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	TH	 	enzyme	 	 	 	 	 	8.24E-05	FOS,NPY	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	teleocidins	 	chemical toxicant	 	 	 	 	 	8.24E-05	FOS,ODC1	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	NCOA1	 	transcription regulator	 	0.707	 	0.048	0.571	8.29E-05	BTG2,CDKN1A,EGR1,FOS,JUNB,NFIX,POU2F1,TLE1	AR,Creb,EP300,HDAC1,HTT,JUN,L-triiodothyronine,NCOA1,NFKBIA,NFkB (complex),RB1,RELA,STAT3,TP63,TSH	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	CEBPA	 	transcription regulator	 	0.591	 	-0.076	0.848	8.36E-05	ARL4C,BTG1,BTG2,CCND2,CDKN1A,DHFR,FOS,GAPDH,GGH,GJA1,JUNB,MYBL2,TUBB2A,VCAN	CCNA2,CDK2,CEBPA,E2F1,ESR2,FOXO3,GLI1,HDAC2,JUN,NFkB (complex),RB1,RBL1,RELA,RNA polymerase II,Rb,SMARCA4,SP1,SRF,STAT3,TFDP1,TP53	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	PRKCE	 	kinase	Inhibited	-2.138	 	-0.193	-1.726	8.49E-05	BAX,CDKN1A,EGR1,FOS,JUNB,ODC1	CREB1,ELK1,EP300,ERK,ERK1/2,ESR1,ETS1,FOXO3,IL1B,JUN,NFKBIA,NFkB (complex),PRKCE,REL,RELA,SHC1,SP1,SRF,STAT,STAT3	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	HCRT	 	other	 	 	 	 	 	8.51E-05	EGR1,FOS,NPY	CREB1,ELK1,ERK1/2,ETS1,FOS,HCRT,JUN,L-glutamic acid,NFkB (complex),RB1,RELA,SP1,STAT3,testosterone	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Igkv1-117	 	other	 	 	 	 	 	8.51E-05	CCND2,CDKN1A,JUNB	CEBPB,Creb,EP300,ERK1/2,ETS1,Igkv1-117,JUN,NFKBIA,NFkB (complex),P38 MAPK,REL,RELA,Rb,SP1,STAT3,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	TP53BP2	 	other	 	 	 	 	 	8.51E-05	BAX,BBC3,ZEB1	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	acetic acid	 	chemical - endogenous mammalian	 	 	 	 	 	8.51E-05	EGR1,FOS,JUNB	ELK1,ERK,NFkB (complex),RELA,SRF,STAT,acetic acid	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	JARID2	 	transcription regulator	 	0.063	 	0.019	0.026	8.53E-05	CCND2,CDKN1A,NOTCH1,ZEB1	CCND1,E2F3,EZH2,JARID2,MYCN	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	aristolochic acid I	 	chemical toxicant	 	 	 	 	 	8.53E-05	CDKN1A,FOS,MT-CO3,MT-CYB	AR,CREB1,Ca2+,Creb,ELK1,ELK4,EP300,ESR1,ETS1,FOS,JUN,MAPK1,MAPK3,NFkB (complex),PARP1,RELA,SP1,STAT,STAT3,TP63,aristolochic acid I	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	GATA1	 	transcription regulator	 	1.915	 	-0.089	2.178	8.88E-05	BTG2,CCND2,CDKN1A,DUT,EGR1,JUNB,RANBP1,RPL27A,RPS11,TAC3,ZEB1	AR,Creb,ESR2,GATA1,Histone h3,JUN,NFkB (complex),RELA,RNA polymerase II,SP1,STAT3,TP53,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	LONP1	 	peptidase	 	-1.342	 	0.080	-1.520	9.11E-05	MT-CO3,MT-CYB,MT-ND1,MT-ND3,NDUFA11,PFN1	LONP1,TFAM	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Creb	 	group	 	-1.850	 	-0.125	-1.537	9.48E-05	ADK,BBC3,CDKN1A,EGR1,FOS,GJA1,JUNB,MIF,MT-ND3,NDUFA3,PGK1,STMN1	CDKN2A,CEBPB,Creb,ELK1,EP300,ESR2,JUN,MAX,NCOA1,NFKBIA,NFkB (complex),Nos,REL,RELA,Rb,SP1,STAT3,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	(+)-MK-801	 	chemical drug	 	0.745	 	-0.051	0.866	9.76E-05	CDKN1A,EGR1,FOS,GJA1,JUNB,NPY	(+)-MK-801,CREB1,Ca2+,Creb,ELK1,ERK1/2,ETS1,FOS,JUN,L-glutamic acid,NFkB (complex),P38 MAPK,RB1,RELA,SP1,STAT3,TP63,nitric oxide	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	RNF187	 	enzyme	Inhibited	-2.391	 	0.213	-2.900	9.76E-05	BAX,BTG2,CDKN1A,IER5,RRM2B,ZMAT3	CDKN2A,HDAC1,JUN,RNF187,TP53,TP63,TP73	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Insulin	 	group	 	-1.966	 	-0.074	-1.671	9.90E-05	ACTB,ATP1A2,CDKN1A,DBI,DHFR,EGR1,FOS,GAPDH,JUNB,MCM7,MIF,MT-ND1,NPY,ODC1,PGK1,RPS16,SMAD5,UQCRQ	APP,CREB1,Creb,D-glucose,ELK1,ELK4,FOS,Insulin,JUN,LIF,MAPK3,NFkB (complex),PDX1,RELA,SP1,STAT,STAT3,TP53,nitric oxide	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	calyculin A	 	chemical toxicant	 	-1.000	 	0.018	-1.035	9.94E-05	CCND2,CDKN1A,EGR1,ODC1	AKT1,BRCA1,CCND1,Creb,E2F1,EP300,FOXO3,HDAC1,HDAC2,JUN,NFKBIA,NFkB (complex),P38 MAPK,RASSF1,RELA,SP1,STAT3,TP63,TP73,YAP1,calyculin A	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	ZBTB17	 	transcription regulator	 	 	 	 	 	1.05E-04	CDKN1A,DDB2,EGR1,ODC1,PSRC1,RRM2B	CDKN2A,CTNNB1,HDAC1,JUN,MAX,MLXIPL,MYC,SP1,TP53,TP63,TP73,ZBTB17	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	topotecan	 	chemical drug	 	-0.050	 	0.088	-0.336	1.08E-04	ACTB,BTG1,CBX3,CDKN1A,EGR1,FOS,JUNB,MARCKSL1,MT-CO3,MYBL2,PCDH9,TUBB	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	DGCR8	 	enzyme	 	-0.555	 	-0.018	-0.515	1.09E-04	EGR1,FOS,GJA1,NOTCH1,POU3F2	DGCR8,ERK1/2,ESR2,ETS1,FOS,JUN,MYC,NFkB (complex),SP1,STAT3	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	FSH	 	complex	 	-0.194	 	-0.073	-0.033	1.15E-04	ACTB,ARL4C,BCL11A,BTG2,CCND2,ENC1,FOS,JUNB,NPY,PGK1,RGS16,SMAD5,ZEB1	CG,CREB1,Ca2+,EP300,ERK1/2,ESR2,ETS1,FOS,FSH,IL6,JUN,NCOA1,NFKBIA,NFkB (complex),RB1,RELA,SP1,STAT3,TP53	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MYOD1	 	transcription regulator	 	1.413	 	-0.131	1.752	1.15E-04	CDKN1A,DHFR,EIF3E,GADD45G,GINS2,HES6,HSPA4L,JUNB,PCLAF,ZEB1	CEBPB,E2F1,HDAC1,MYOD1,RB1,RBL1,SP1	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	TGFB1	 	growth factor	 	-0.261	 	-0.069	0.109	1.16E-04	ADK,BAX,BBC3,BTG1,CALB2,CALD1,CCND2,CDK2AP1,CDKN1A,CSRP2,DAAM1,DDB2,EGR1,FOS,GJA1,HAT1,HMGB1,HMGN2,HNRNPDL,HNRNPH1,JUNB,MCM7,MYBL2,MYL6,NOTCH1,PGK1,PHGDH,PSMC3,TPI1,TUBB2A,TUBB3,TXNIP,VCAN,YWHAE,ZEB1,ZWINT	AR,Creb,EGFR,ERBB2,ERK1/2,ETS1,FGF2,FOXO3,IFNG,JUN,NFkB (complex),RB1,RELA,RNA polymerase II,SP1,STAT3,TGFB1,TP53	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	DAB2IP	 	other	 	 	 	 	 	1.16E-04	CDKN1A,EGR1,ZEB1	AKT1,AR,BRCA1,Creb,DAB2IP,ELK1,EP300,ERK,ESR2,FOXO3,JUN,Mapk,NFkB (complex),RELA,SP1,SRF,STAT,STAT3	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	EPHB1	 	kinase	 	 	 	 	 	1.16E-04	EGR1,FOS,JUNB	Creb,ELK1,ELK4,EPHB1,ERK,ERK1/2,ETS1,JUN,MAPK1,MAPK3,NFkB (complex),P38 MAPK,RELA,SP1,SRF,STAT,STAT3,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	Nucleosome core	 	complex	 	 	 	 	 	1.16E-04	HMGB1,HMGN1,HMGN2	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	geneticin	 	chemical toxicant	 	 	 	 	 	1.16E-04	BAX,BBC3,CDKN1A	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	bisphenol A	 	chemical - endogenous mammalian	 	-0.489	 	-0.083	-0.274	1.20E-04	BAX,CDKN1A,EGR1,FOS,GAD2,GLO1,NPY,RPL9,VCAN	CREB1,Ca2+,Creb,ELK1,ERK1/2,ETS1,FOS,IGF1R,JUN,LEP,MYC,NFkB (complex),RB1,RELA,SP1,STAT,STAT3,STAT5A,bisphenol A,estrogen receptor,testosterone	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	advanced glycation end-products	 	chemical - endogenous mammalian	 	 	 	 	 	1.20E-04	BAX,CDKN1A,GJA1,HMGB1,PFN1	Creb,EGFR,ELK1,ERK1/2,ETS1,JUN,Mapk,NFkB (complex),RB1,RELA,SP1,STAT,STAT3,TNF,TP53,TP63,advanced glycation end-products	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	AMPK	 	complex	Inhibited	-2.049	 	-0.021	-1.999	1.23E-04	BAX,CCND2,CDKN1A,EGR1,GJA1,MT-CYB,MT-ND1	AKT1,AMPK,BRCA1,Creb,EP300,ERK1/2,ETS1,FOXO3,JUN,NFkB (complex),P38 MAPK,RELA,SP1,STAT3,TNF,TP53,TP63,TSC2	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	nitric oxide	 	chemical - endogenous mammalian	 	-1.030	 	-0.078	-0.829	1.29E-04	BAX,BBC3,CDKN1A,EGR1,FOS,JUNB,NPY,ODC1	CREB1,Creb,D-glucose,EP300,ESR1,FGF2,IL1B,JUN,NFKBIA,NFkB (complex),PDX1,PRKCE,RB1,RELA,SP1,STAT3,nitric oxide	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	SMYD1	 	transcription regulator	 	 	 	 	 	1.31E-04	MIF,MT-ND1,NDUFA13,TPI1,UQCR11	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	mir-30	 	microrna	 	-1.084	 	0.194	-1.508	1.31E-04	BAX,BBC3,CDKN1A,MYBL2,SMAD5	Creb,EP300,IL6,JUN,NCOA1,NFKBIA,NFkB (complex),P38 MAPK,RB1,RELA,SP1,STAT3,TNF,TP53,TP63,mir-30	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	MEL S3	 	chemical - kinase inhibitor	 	0.000	 	0.087	-0.175	1.33E-04	ACTB,EGR1,PGK1,TUBB	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	PG3-Oc	 	chemical reagent	 	1.929	 	-0.230	2.373	1.33E-04	BBC3,CDKN1A,DDB2,HSPA4L	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	FOXO3	 	transcription regulator	 	0.571	 	-0.048	0.694	1.40E-04	BBC3,BTG1,CCND2,CDKN1A,EGR1,FOS,JUNB,MCM7,MYO6,RRM2B,TXNIP,ZWINT	APEX1,CDKN2A,EP300,ESR2,FOXO3,HDAC1,HDAC2,JUN,NFKBIA,NFkB (complex),RELA,SP1,STAT3,TNF,TP53,TP63	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	VEGFA	 	growth factor	 	-1.701	 	-0.169	-1.180	1.49E-04	ATP5MF,BAX,CDKN1A,EGR1,FOS,GJA1,JUNB,MRPL23,NOTCH1,TMSB10/TMSB4X,TOMM20	Creb,ELK1,EP300,ERK1/2,ETS1,HDAC1,JUN,Mapk,NFKBIA,NFkB (complex),PRKCE,Pka,RB1,RELA,SP1,STAT,STAT3,TP63,VEGFA	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	N-acetyl-L-cysteine	 	chemical drug	 	-1.016	 	0.139	-1.448	1.53E-04	BAX,CCND2,CDKN1A,EGR1,FOS,GAPDH,GJA1,NOTCH1,PHGDH,TXNIP	AKT1,BRCA1,Creb,ELK1,EP300,EPAS1,ERK1/2,ETS1,FOXO3,HDAC1,JUN,N-acetyl-L-cysteine,NFYA,NFkB (complex),PI3K (complex),SP1,STAT3,TGFB1,cyclic AMP	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	ALKBH7	 	other	 	 	 	 	 	1.54E-04	MT-CYB,MT-ND1,MT-ND3	 	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	DDB2	0.421	other	 	 	 	 	 	1.54E-04	BAX,BBC3,CDKN1A	CDKN1A,CEBPB,DDB2,E2F1,E2F4,EP300,ESR1,HDAC1,Histone h3,JUN,MDM2,NFKBIA,NFkB (complex),PARP1,RB1,RBL1,RELA,RNA polymerase II,SP1,STAT3,TP53	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	DRD1	 	g-protein coupled receptor	 	 	 	 	 	1.54E-04	EGR1,FOS,JUNB	CREB1,Creb,DRD1,ELK1,ERK1/2,ETS1,JUN,L-glutamic acid,Mapk,NFkB (complex),Pka,RB1,RELA,SP1,STAT,STAT3,cyclic AMP	
ZNF274vsEGFP - 2023-01-29 06:53 PM	 	FMN2	 	other	 	 	 	 	 	1.54E-04	NDUFA11,NDUFA3,UQCRQ	 	
